customer_id,age,gender,tenure,monthly_charges,total_charges,contract,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,churn
CUST_003176,33,Female,33,65.8,2218.15,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,No,No
CUST_003177,22,Male,2,61.41,129.8,Two year,DSL,No,Yes,No,Mailed check,Yes,No
CUST_003178,37,Female,6,63.62,368.73,One year,DSL,No,No,Yes,Electronic check,Yes,No
CUST_003179,59,Female,12,96.63,1280.74,One year,Fiber optic,No,Yes,No,Electronic check,Yes,No
CUST_003180,52,Male,4,57.61,262.28,One year,DSL,No,No,No,Credit card,Yes,No
CUST_003181,59,Male,16,93.2,1522.24,Two year,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_003182,52,Female,15,25.72,380.78,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_003183,28,Female,72,37.04,2941.21,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_003184,40,Male,13,31.94,355.96,One year,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_003185,33,Male,36,31.59,1010.67,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003186,64,Female,68,101.25,7598.96,One year,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_003187,27,Female,50,37.12,1985.19,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_003188,58,Female,5,34.64,168.84,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,Yes
CUST_003189,58,Male,16,24.22,432.73,One year,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_003190,72,Male,10,90.68,866.39,One year,Fiber optic,Yes,No,Yes,Electronic check,Yes,Yes
CUST_003191,38,Female,12,64.41,803.96,One year,DSL,Yes,Yes,Yes,Mailed check,No,No
CUST_003192,55,Male,10,51.64,537.21,Month-to-month,DSL,No,No,No,Credit card,Yes,Yes
CUST_003193,79,Female,42,63.15,2401.13,Two year,DSL,Yes,No,No,Credit card,No,No
CUST_003194,35,Female,14,36.27,475.01,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_003195,21,Male,17,101.63,1943.33,One year,Fiber optic,Yes,No,No,Bank transfer,Yes,No
CUST_003196,18,Female,72,26.99,1758.72,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_003197,55,Male,1,81.74,73.74,Month-to-month,Fiber optic,No,Yes,No,Credit card,No,Yes
CUST_003198,18,Female,16,100.39,1596.42,Two year,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_003199,39,Male,35,47.98,1473.85,Month-to-month,DSL,No,Yes,Yes,Bank transfer,Yes,No
CUST_003200,51,Male,3,58.96,197.82,Month-to-month,DSL,No,No,Yes,Credit card,No,No
CUST_003201,47,Female,22,106.83,2068.33,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,Yes
CUST_003202,51,Female,6,82.17,510.26,One year,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_003203,48,Male,48,56.08,2562.46,Month-to-month,DSL,No,No,Yes,Electronic check,No,No
CUST_003204,64,Female,9,92.2,905.55,Month-to-month,Fiber optic,No,Yes,No,Credit card,No,No
CUST_003205,30,Male,9,82.78,765.09,Two year,Fiber optic,No,No,Yes,Credit card,No,No
CUST_003206,34,Male,21,28.26,573.57,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003207,33,Male,4,61.86,283.36,Month-to-month,DSL,Yes,No,No,Credit card,Yes,No
CUST_003208,57,Male,8,84.77,589.91,Month-to-month,Fiber optic,No,Yes,No,Mailed check,No,Yes
CUST_003209,58,Male,12,43.62,535.65,Two year,DSL,No,No,No,Credit card,Yes,No
CUST_003210,51,Male,10,84.35,967.39,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_003211,62,Male,17,76.8,1380.39,One year,Fiber optic,Yes,No,Yes,Bank transfer,Yes,No
CUST_003212,27,Male,21,94.95,2137.38,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,No,Yes
CUST_003213,70,Male,20,22.95,394.57,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_003214,67,Female,25,59.52,1274.34,One year,DSL,No,No,No,Electronic check,No,No
CUST_003215,56,Male,8,41.77,287.66,One year,DSL,No,No,No,Mailed check,Yes,Yes
CUST_003216,71,Female,3,97.89,336.99,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,No,Yes
CUST_003217,20,Female,34,71.88,2795.49,Two year,Fiber optic,No,Yes,No,Bank transfer,Yes,No
CUST_003218,37,Female,45,64.35,2751.98,Month-to-month,DSL,No,No,Yes,Electronic check,Yes,Yes
CUST_003219,33,Female,7,90.0,590.5,Two year,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_003220,55,Female,12,59.67,639.99,Month-to-month,DSL,No,No,No,Electronic check,No,Yes
CUST_003221,29,Male,16,58.06,881.34,One year,DSL,No,No,Yes,Credit card,Yes,Yes
CUST_003222,56,Male,18,104.25,1803.4,Month-to-month,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_003223,65,Female,25,36.55,981.81,One year,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_003224,55,Female,1,70.53,78.28,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_003225,49,Female,30,102.32,3296.81,Month-to-month,Fiber optic,No,No,No,Bank transfer,No,Yes
CUST_003226,30,Male,1,25.32,26.43,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_003227,32,Female,15,58.58,948.79,Month-to-month,DSL,No,Yes,No,Mailed check,No,No
CUST_003228,63,Female,42,117.63,5293.95,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_003229,56,Male,14,38.03,528.55,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_003230,44,Male,3,38.45,109.67,Two year,DSL,No,No,Yes,Bank transfer,Yes,No
CUST_003231,38,Female,72,85.33,5743.4,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,Yes,Yes
CUST_003232,18,Female,52,27.29,1495.44,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_003233,28,Male,35,22.45,894.02,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_003234,73,Female,12,37.94,466.35,One year,DSL,Yes,No,No,Mailed check,Yes,No
CUST_003235,25,Male,4,46.55,209.24,Month-to-month,DSL,No,Yes,Yes,Electronic check,Yes,Yes
CUST_003236,47,Male,68,64.76,3761.93,Two year,DSL,No,No,Yes,Bank transfer,Yes,No
CUST_003237,60,Male,18,96.29,1886.33,Two year,Fiber optic,No,No,No,Electronic check,No,No
CUST_003238,26,Male,45,99.2,4937.54,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_003239,47,Male,10,90.91,944.83,One year,Fiber optic,Yes,Yes,No,Credit card,No,No
CUST_003240,59,Male,9,33.25,338.22,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_003241,45,Female,72,63.7,4710.11,One year,DSL,No,Yes,Yes,Mailed check,No,Yes
CUST_003242,80,Female,17,31.77,498.05,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003243,19,Male,3,36.95,101.4,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_003244,60,Male,5,49.79,253.12,Month-to-month,DSL,No,No,No,Mailed check,Yes,Yes
CUST_003245,42,Male,15,119.6,2012.77,One year,Fiber optic,Yes,No,Yes,Electronic check,No,No
CUST_003246,56,Female,1,46.62,40.64,Month-to-month,DSL,Yes,No,Yes,Electronic check,Yes,Yes
CUST_003247,51,Male,14,97.66,1410.06,One year,Fiber optic,Yes,No,Yes,Bank transfer,Yes,No
CUST_003248,34,Male,13,22.13,310.98,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_003249,48,Female,36,39.24,1249.65,Month-to-month,DSL,No,No,Yes,Mailed check,Yes,Yes
CUST_003250,18,Female,10,113.11,1001.06,One year,Fiber optic,No,No,No,Bank transfer,Yes,No
CUST_003251,54,Male,72,44.01,3041.46,Two year,DSL,No,Yes,Yes,Electronic check,Yes,No
CUST_003252,49,Male,4,44.16,164.66,Two year,DSL,No,Yes,No,Bank transfer,No,Yes
CUST_003253,54,Male,21,86.3,1648.28,One year,Fiber optic,No,Yes,No,Mailed check,Yes,No
CUST_003254,60,Female,2,39.33,71.55,One year,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_003255,50,Female,31,69.64,1919.64,One year,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_003256,47,Male,72,110.03,8185.62,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,Yes,No
CUST_003257,31,Female,41,26.83,1162.11,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,No,No
CUST_003258,34,Male,19,111.72,2251.91,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,No,No
CUST_003259,62,Male,15,64.75,980.68,Month-to-month,DSL,Yes,No,Yes,Credit card,Yes,No
CUST_003260,66,Male,43,84.18,4111.56,Month-to-month,Fiber optic,No,No,No,Credit card,Yes,Yes
CUST_003261,41,Male,65,72.11,5222.23,Two year,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_003262,45,Male,72,72.94,5972.68,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,No,No
CUST_003263,31,Male,12,106.73,1238.03,One year,Fiber optic,No,No,Yes,Bank transfer,Yes,No
CUST_003264,62,Male,72,39.35,3154.3,One year,DSL,No,No,Yes,Credit card,No,No
CUST_003265,54,Male,4,79.32,342.3,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_003266,74,Female,7,76.24,508.06,Month-to-month,Fiber optic,No,No,No,Bank transfer,Yes,No
CUST_003267,31,Male,2,84.56,149.16,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,No,Yes
CUST_003268,39,Male,7,21.49,158.67,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003269,48,Female,35,37.13,1157.82,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_003270,54,Female,46,112.31,4846.64,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,Yes
CUST_003271,41,Female,36,87.71,3157.91,Two year,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_003272,31,Male,23,98.66,2391.64,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_003273,58,Male,17,100.31,1923.32,One year,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_003274,55,Female,29,34.99,1043.09,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003275,31,Female,11,93.64,1083.01,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,Yes,No
CUST_003276,65,Male,44,50.31,2087.47,Month-to-month,DSL,No,No,No,Bank transfer,Yes,No
CUST_003277,62,Female,27,99.72,2843.72,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,No,Yes
CUST_003278,47,Male,28,103.67,2848.59,Month-to-month,Fiber optic,Yes,No,No,Electronic check,No,No
CUST_003279,46,Female,18,84.07,1675.3,One year,Fiber optic,Yes,No,No,Credit card,No,No
CUST_003280,53,Female,51,83.17,4104.81,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_003281,32,Female,6,43.09,256.08,One year,DSL,Yes,No,Yes,Credit card,Yes,No
CUST_003282,45,Female,11,51.47,554.72,Month-to-month,DSL,Yes,Yes,No,Credit card,No,Yes
CUST_003283,18,Female,36,45.8,1802.69,One year,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_003284,58,Male,16,94.72,1721.8,One year,Fiber optic,No,No,No,Credit card,Yes,No
CUST_003285,21,Male,52,47.18,2326.23,One year,DSL,No,No,No,Bank transfer,Yes,No
CUST_003286,67,Male,10,36.73,364.55,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_003287,40,Male,11,37.19,434.36,Month-to-month,DSL,Yes,No,No,Credit card,Yes,Yes
CUST_003288,41,Female,52,31.44,1828.8,Two year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_003289,35,Male,14,52.27,730.4,Month-to-month,DSL,No,Yes,Yes,Bank transfer,Yes,No
CUST_003290,40,Male,17,46.51,697.9,Month-to-month,DSL,No,No,No,Bank transfer,Yes,No
CUST_003291,66,Female,9,88.16,762.18,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,No,Yes
CUST_003292,18,Female,7,59.0,419.24,One year,DSL,No,No,Yes,Bank transfer,No,Yes
CUST_003293,64,Male,25,25.61,624.41,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_003294,50,Male,3,61.14,166.17,One year,DSL,No,Yes,No,Electronic check,No,No
CUST_003295,26,Male,50,114.3,4921.17,Month-to-month,Fiber optic,No,No,No,Credit card,No,No
CUST_003296,28,Female,36,33.01,1255.17,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_003297,70,Male,5,107.51,617.01,Two year,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_003298,30,Female,28,53.39,1682.92,Month-to-month,DSL,No,Yes,Yes,Mailed check,Yes,No
CUST_003299,27,Male,22,50.76,1178.12,Month-to-month,DSL,Yes,Yes,No,Electronic check,No,Yes
CUST_003300,62,Male,4,118.17,521.11,One year,Fiber optic,No,Yes,No,Electronic check,Yes,No
CUST_003301,50,Female,7,43.48,282.06,Month-to-month,DSL,No,No,Yes,Electronic check,No,Yes
CUST_003302,30,Male,12,73.48,914.15,Month-to-month,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_003303,48,Male,28,25.75,625.96,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_003304,29,Male,24,32.29,823.13,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_003305,61,Male,18,40.56,832.99,Month-to-month,DSL,No,Yes,No,Bank transfer,No,No
CUST_003306,60,Male,35,62.26,2414.96,Two year,DSL,Yes,No,Yes,Mailed check,No,Yes
CUST_003307,52,Male,34,47.33,1625.85,Month-to-month,DSL,Yes,Yes,No,Credit card,No,No
CUST_003308,50,Male,23,111.75,2792.89,Month-to-month,Fiber optic,No,No,No,Bank transfer,No,Yes
CUST_003309,71,Male,37,78.71,3300.1,One year,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_003310,44,Female,9,26.26,216.21,Two year,No,No internet service,No internet service,No internet service,Mailed check,Yes,Yes
CUST_003311,27,Female,51,68.26,3787.53,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,Yes,Yes
CUST_003312,51,Female,22,42.73,875.15,Two year,DSL,No,No,No,Bank transfer,Yes,No
CUST_003313,76,Female,41,91.97,4197.18,One year,Fiber optic,No,Yes,Yes,Credit card,Yes,No
CUST_003314,29,Male,18,63.38,1003.38,Month-to-month,DSL,No,Yes,No,Electronic check,Yes,No
CUST_003315,39,Male,5,46.67,210.82,Month-to-month,DSL,Yes,No,Yes,Credit card,Yes,No
CUST_003316,51,Male,18,54.19,1039.98,Month-to-month,DSL,No,Yes,No,Electronic check,Yes,Yes
CUST_003317,44,Male,11,47.83,474.8,One year,DSL,No,No,No,Electronic check,No,Yes
CUST_003318,30,Male,28,67.57,1697.88,Month-to-month,Fiber optic,No,No,No,Mailed check,Yes,Yes
CUST_003319,61,Female,15,92.69,1413.49,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_003320,79,Female,43,36.98,1749.94,One year,DSL,No,Yes,No,Bank transfer,Yes,No
CUST_003321,47,Female,27,37.67,946.44,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_003322,31,Male,27,106.42,3167.4,Two year,Fiber optic,No,No,No,Credit card,No,No
CUST_003323,21,Female,5,46.36,253.22,Two year,DSL,Yes,No,No,Bank transfer,No,No
CUST_003324,48,Female,72,54.21,3995.75,Month-to-month,DSL,Yes,No,Yes,Bank transfer,Yes,No
CUST_003325,61,Female,44,71.16,3268.71,Two year,Fiber optic,No,No,No,Credit card,Yes,No
CUST_003326,52,Male,37,34.05,1086.16,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_003327,44,Male,9,110.25,952.7,Month-to-month,Fiber optic,No,No,Yes,Credit card,No,No
CUST_003328,36,Male,18,36.43,609.19,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_003329,28,Male,3,80.64,216.52,One year,Fiber optic,Yes,No,No,Electronic check,Yes,No
CUST_003330,57,Female,18,79.51,1383.8,One year,Fiber optic,Yes,No,No,Electronic check,No,Yes
CUST_003331,58,Male,3,93.68,268.81,Month-to-month,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_003332,21,Male,19,118.23,2400.62,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,Yes,Yes
CUST_003333,68,Female,25,115.63,2975.82,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,Yes,Yes
CUST_003334,53,Female,11,27.19,336.16,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003335,65,Male,16,58.39,834.86,Two year,DSL,No,Yes,No,Electronic check,Yes,No
CUST_003336,24,Female,50,115.67,5019.64,One year,Fiber optic,No,Yes,Yes,Electronic check,Yes,No
CUST_003337,24,Male,2,79.35,160.35,One year,Fiber optic,No,Yes,Yes,Credit card,No,No
CUST_003338,42,Male,37,110.67,3481.83,One year,Fiber optic,No,No,Yes,Mailed check,No,No
CUST_003339,52,Male,4,43.04,187.02,Month-to-month,DSL,Yes,No,No,Bank transfer,Yes,No
CUST_003340,71,Female,1,83.88,84.03,Month-to-month,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_003341,55,Female,4,75.94,302.67,One year,Fiber optic,No,No,No,Credit card,Yes,Yes
CUST_003342,41,Male,34,92.89,3027.98,Month-to-month,Fiber optic,No,No,No,Bank transfer,Yes,Yes
CUST_003343,29,Male,12,111.38,1286.43,Month-to-month,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_003344,63,Male,49,94.04,4512.76,Two year,Fiber optic,Yes,No,Yes,Bank transfer,Yes,No
CUST_003345,30,Male,17,38.7,562.38,Two year,DSL,Yes,No,No,Electronic check,Yes,No
CUST_003346,69,Male,1,25.04,21.91,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_003347,40,Male,30,31.26,939.22,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,Yes
CUST_003348,68,Female,2,52.5,93.98,Two year,DSL,No,No,Yes,Credit card,No,No
CUST_003349,55,Female,37,52.31,2097.33,Month-to-month,DSL,Yes,No,Yes,Credit card,No,No
CUST_003350,42,Male,4,37.31,139.14,Month-to-month,DSL,Yes,No,Yes,Credit card,Yes,No
CUST_003351,37,Male,10,106.45,936.09,Month-to-month,Fiber optic,No,No,Yes,Mailed check,Yes,Yes
CUST_003352,39,Male,34,38.19,1195.31,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003353,51,Male,72,93.08,6414.45,Two year,Fiber optic,Yes,No,No,Electronic check,No,No
CUST_003354,46,Female,11,34.38,325.46,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_003355,36,Female,42,62.42,2339.82,Month-to-month,DSL,No,No,No,Mailed check,No,Yes
CUST_003356,42,Male,5,100.34,475.19,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,Yes
CUST_003357,46,Male,39,55.23,2031.5,Month-to-month,DSL,No,Yes,No,Electronic check,Yes,No
CUST_003358,18,Female,25,56.64,1543.6,Month-to-month,DSL,No,Yes,No,Mailed check,No,Yes
CUST_003359,51,Male,5,79.33,437.5,One year,Fiber optic,No,Yes,No,Bank transfer,No,No
CUST_003360,30,Female,8,52.48,381.23,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,No,No
CUST_003361,27,Male,3,111.32,296.28,One year,Fiber optic,Yes,No,Yes,Electronic check,No,Yes
CUST_003362,19,Female,11,81.29,930.18,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,Yes,No
CUST_003363,18,Female,5,37.94,207.04,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_003364,24,Female,24,53.61,1465.63,One year,DSL,No,No,Yes,Bank transfer,Yes,Yes
CUST_003365,34,Female,72,88.27,5415.08,One year,Fiber optic,No,Yes,No,Mailed check,Yes,No
CUST_003366,74,Male,1,32.46,31.62,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_003367,37,Female,18,28.04,540.15,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_003368,47,Female,20,111.09,2440.8,One year,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_003369,51,Male,58,91.53,4611.63,Two year,Fiber optic,No,Yes,Yes,Electronic check,No,No
CUST_003370,46,Male,16,114.57,1932.45,Month-to-month,Fiber optic,No,No,No,Credit card,Yes,Yes
CUST_003371,43,Male,18,93.04,1568.68,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,Yes,Yes
CUST_003372,27,Male,15,101.32,1325.84,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_003373,66,Male,7,119.88,836.42,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_003374,72,Female,1,73.08,65.59,One year,Fiber optic,No,Yes,No,Mailed check,Yes,No
CUST_003375,19,Male,12,105.52,1356.27,Month-to-month,Fiber optic,Yes,No,No,Electronic check,No,No
CUST_003376,29,Female,1,39.17,42.01,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_003377,40,Male,19,111.14,2328.36,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_003378,30,Male,8,52.89,407.58,Month-to-month,DSL,Yes,Yes,No,Credit card,Yes,Yes
CUST_003379,52,Male,18,116.6,1792.36,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,No,No
